ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A101,2000-06-10,0.0,3081.0,27.270833333333332,32.5,23.4,96.0,56.0,82.2,0.9625
A101,2000-06-11,0.0,2806.0,27.59166666666667,31.5,23.9,95.0,58.0,18.0,1.4333333333333333
A101,2000-06-12,2.0,3095.0,26.462500000000002,31.2,23.8,97.0,62.0,13.0,0.8958333333333334
A101,2000-06-13,0.0,2989.0,26.566666666666666,31.8,22.5,97.0,57.0,4.5,1.1333333333333333
A101,2000-06-14,3.8,2922.0,27.004166666666666,31.9,24.7,95.0,61.0,28.5,1.1666666666666667
A101,2000-06-15,0.8,3109.0,25.795833333333334,31.1,22.8,97.0,63.0,7.8,1.1083333333333334
A101,2000-06-16,0.0,3101.0,26.183333333333334,31.6,22.8,97.0,58.0,7.6,1.3208333333333333
A101,2000-06-17,0.8,3087.0,26.59166666666667,31.1,24.3,94.0,58.0,6.6,1.5
A101,2000-06-18,0.2,2975.0,26.820833333333336,31.6,24.2,97.0,58.0,13.3,1.0666666666666667
A101,2000-06-19,2.8,2276.0,25.34166666666667,28.8,23.0,97.0,73.0,11.6,0.9083333333333333
A101,2000-06-20,0.4,2658.0,25.333333333333332,30.8,22.4,97.0,62.0,5.3,0.9166666666666666
A101,2000-06-21,4.4,2677.0,26.099999999999998,30.6,23.4,97.0,64.0,68.3,0.8375
A101,2000-06-22,2.4,2453.0,25.3,28.1,23.6,97.0,76.0,5.2,0.9416666666666668
A101,2000-06-23,6.2,3537.0,25.72083333333333,30.6,23.5,97.0,65.0,42.1,0.9500000000000001
A101,2000-06-24,0.2,3329.0,26.21666666666667,31.3,23.0,97.0,62.0,8.5,1.0374999999999999
A101,2000-06-25,1.2,3113.0,25.775000000000002,31.5,22.2,98.0,62.0,47.2,0.9958333333333332
A101,2000-06-26,0.0,3090.0,26.333333333333332,31.6,22.9,97.0,58.0,63.8,0.8666666666666667
A101,2000-06-27,0.0,3061.0,26.858333333333334,31.8,22.6,97.0,57.0,84.0,0.9041666666666667
A101,2000-06-28,0.0,3092.0,27.087500000000002,31.8,23.5,97.0,52.0,70.1,0.7583333333333333
A101,2000-06-29,1.4,3063.0,26.820833333333336,31.5,24.1,94.0,59.0,20.8,0.9083333333333333
A101,2000-06-30,0.0,3113.0,26.704166666666666,31.6,23.0,97.0,60.0,6.3,1.1541666666666666
A101,2000-07-01,0.0,3037.0,27.7625,31.4,24.6,94.0,63.0,32.4,1.5041666666666667
A101,2000-07-02,0.0,3065.0,27.545833333333334,32.4,23.2,95.0,57.0,66.6,1.1666666666666667
A101,2000-07-03,0.0,2988.0,27.082608695652173,31.9,24.8,90.0,58.0,6.7,1.4130434782608696
A101,2000-07-04,5.4,1423.0,25.40416666666667,28.1,22.4,97.0,74.0,11.4,0.65
A101,2000-07-05,1.4,2298.0,25.629166666666666,29.9,23.6,97.0,69.0,26.2,0.7999999999999999
A101,2000-07-06,1.6,3240.0,25.3875,31.8,23.4,97.0,55.0,30.6,0.9583333333333334
A101,2000-07-07,0.0,2520.0,25.479166666666668,30.8,22.3,97.0,61.0,19.6,0.9541666666666666
A101,2000-07-08,1.8,3031.0,25.46666666666667,30.8,22.7,97.0,63.0,34.0,0.8041666666666667
A101,2000-07-09,0.0,2578.0,25.6875,30.3,22.7,97.0,64.0,84.6,1.1083333333333334
A101,2000-07-10,0.0,3137.0,26.708333333333332,32.1,22.8,96.0,56.0,44.5,0.8125
A101,2000-07-11,3.0,2715.0,25.858333333333334,30.5,22.9,97.0,64.0,7.5,1.2208333333333334
A101,2000-07-12,0.0,2562.0,26.025000000000002,30.7,24.1,93.0,64.0,6.7,1.6083333333333334
A101,2000-07-13,4.8,1287.0,22.95,25.6,20.7,96.0,72.0,11.0,2.091666666666667
A101,2000-07-14,0.0,2386.0,23.579166666666666,27.7,21.5,94.0,57.0,99.7,1.3875
A101,2000-07-15,0.0,1768.0,23.808333333333334,26.2,21.3,95.0,70.0,6.7,1.6916666666666667
A101,2000-07-16,0.0,3220.0,25.179166666666664,30.5,21.2,97.0,55.0,5.7,1.5416666666666667
A101,2000-07-17,0.0,2070.0,25.675,29.8,22.8,96.0,62.0,71.3,0.5458333333333333
A101,2000-07-18,0.0,3123.0,25.287499999999998,31.0,22.0,96.0,58.0,89.8,0.8624999999999999
A101,2000-07-19,0.4,2961.0,25.316666666666666,30.7,22.5,97.0,63.0,33.8,1.0374999999999999
A101,2000-07-20,0.2,3187.0,26.05,30.0,23.0,96.0,63.0,29.2,1.5041666666666667
A101,2000-07-21,0.0,3216.0,26.241666666666664,31.3,22.7,92.0,55.0,6.2,1.3583333333333334
A101,2000-07-22,1.0,3208.0,26.137500000000003,32.5,22.7,97.0,56.0,12.3,0.8333333333333334
A101,2000-07-23,0.0,3200.0,26.795833333333334,32.4,22.1,98.0,47.0,24.6,1.0416666666666667
A101,2000-07-24,7.8,2724.0,25.391666666666666,29.7,22.6,96.0,65.0,13.2,1.0875000000000001
A101,2000-07-25,1.8,3181.0,25.883333333333336,31.0,23.0,97.0,61.0,5.6,0.775
A101,2000-07-26,0.0,3214.0,26.045833333333334,30.6,23.0,97.0,62.0,19.0,1.0791666666666666
A101,2000-07-27,0.2,2959.0,26.695833333333336,31.5,23.5,96.0,56.0,10.7,0.8583333333333334
A101,2000-07-28,0.0,3118.0,26.95,32.6,22.1,97.0,49.0,98.4,0.9791666666666666
A101,2000-07-29,0.0,3277.0,27.329166666666666,33.5,22.7,96.0,49.0,88.4,0.8624999999999999
A101,2000-07-30,0.4,3205.0,26.708333333333332,32.5,22.5,96.0,56.0,95.5,1.0875000000000001
A101,2000-07-31,60.4,1364.0,23.791666666666668,27.8,20.2,98.0,76.0,10.1,0.9916666666666667
A101,2000-08-01,0.2,3363.0,25.066666666666666,31.7,20.7,98.0,54.0,17.6,0.8916666666666666
A101,2000-08-02,0.0,3311.0,26.537499999999998,32.2,22.0,97.0,53.0,10.8,0.7458333333333332
A101,2000-08-03,0.0,3236.0,27.241666666666664,32.6,22.8,96.0,53.0,93.1,1.1416666666666666
A101,2000-08-04,0.0,3266.0,27.854166666666668,32.5,23.7,93.0,58.0,47.4,1.4083333333333332
A101,2000-08-05,0.0,3314.0,26.84166666666667,32.0,23.2,96.0,55.0,13.2,1.0166666666666666
A101,2000-08-06,0.0,3611.0,26.866666666666664,32.4,22.4,95.0,55.0,81.3,0.9833333333333334
A101,2000-08-07,17.6,2160.0,24.704166666666666,27.8,21.5,97.0,68.0,11.0,1.0791666666666666
A101,2000-08-08,0.0,3360.0,25.566666666666666,32.0,22.1,97.0,61.0,92.4,1.0416666666666667
A101,2000-08-09,0.0,3237.0,27.333333333333332,32.4,23.5,97.0,56.0,6.7,1.5208333333333333
A101,2000-08-10,13.0,3356.0,26.787499999999998,32.9,22.2,96.0,52.0,13.2,1.3583333333333334
A101,2000-08-11,0.0,3293.0,26.625,32.9,22.7,97.0,45.0,65.0,0.8083333333333332
A101,2000-08-12,0.4,3351.0,26.400000000000002,31.1,21.8,94.0,60.0,6.3,1.3791666666666667
A101,2000-08-13,1.2,2597.0,23.837500000000002,28.0,21.1,96.0,68.0,7.8,1.4666666666666668
A101,2000-08-14,0.0,2474.0,24.8625,30.6,22.7,96.0,59.0,16.7,0.9916666666666667
A101,2000-08-15,0.0,2930.0,24.941666666666666,30.0,22.4,97.0,61.0,48.1,0.725
A101,2000-08-16,0.0,3403.0,26.77916666666667,32.6,22.7,97.0,55.0,25.7,0.8250000000000001
A101,2000-08-17,0.4,3345.0,27.5,33.0,23.0,97.0,52.0,7.3,0.9500000000000001
A101,2000-08-18,0.0,3291.0,28.008333333333336,33.6,23.7,97.0,45.0,10.9,1.0166666666666666
A101,2000-08-19,0.0,2579.0,27.6375,31.8,24.0,90.0,61.0,70.0,0.9625
A101,2000-08-20,0.2,2115.0,25.695833333333336,30.3,23.0,95.0,65.0,86.5,0.8958333333333334
A101,2000-08-21,0.0,3316.0,27.295833333333334,33.1,23.2,97.0,50.0,93.6,0.9208333333333334
A101,2000-08-22,2.8,1400.0,25.733333333333334,29.4,24.0,95.0,66.0,24.8,0.75
A101,2000-08-23,0.0,3406.0,26.979166666666668,33.0,23.5,97.0,57.0,94.6,1.0125
A101,2000-08-24,0.0,3356.0,27.5125,32.9,23.5,96.0,54.0,71.9,1.1291666666666667
A101,2000-08-25,0.0,3382.0,28.245833333333334,33.5,22.8,96.0,49.0,45.7,1.4583333333333333
A101,2000-08-26,4.0,3465.0,27.474999999999998,31.3,24.8,93.0,65.0,23.5,1.1291666666666667
A101,2000-08-27,0.0,3525.0,27.395833333333332,33.3,22.2,97.0,48.0,57.8,1.0083333333333333
A101,2000-08-28,0.2,3447.0,28.354166666666668,33.5,23.7,94.0,47.0,22.3,0.9125
A101,2000-08-29,0.0,3430.0,28.920833333333334,34.0,24.2,95.0,46.0,89.8,0.9500000000000001
A101,2000-08-30,0.0,3410.0,28.445833333333336,34.1,23.3,94.0,46.0,30.7,1.0958333333333334
A101,2000-08-31,0.0,3425.0,29.058333333333334,34.1,24.3,88.0,47.0,12.2,1.4000000000000001
A101,2000-09-01,0.0,3325.0,28.566666666666666,33.2,25.3,90.0,52.0,40.8,1.1208333333333333
A101,2000-09-02,0.0,3170.0,27.945833333333336,32.8,23.9,91.0,51.0,19.0,1.2291666666666667
A101,2000-09-03,0.0,3440.0,28.099999999999998,33.8,23.6,97.0,43.0,5.5,0.9416666666666668
A101,2000-09-04,0.0,3471.0,28.6875,34.6,23.9,96.0,44.0,6.8,1.2041666666666666
A101,2000-09-05,0.0,3403.0,28.695833333333336,34.8,24.4,93.0,47.0,86.1,1.075
A101,2000-09-06,6.4,1861.0,24.758333333333336,27.8,22.1,95.0,71.0,6.5,1.4958333333333333
A101,2000-09-07,0.0,3483.0,25.795833333333334,31.5,21.5,96.0,54.0,79.8,0.9958333333333332
A101,2000-09-08,0.0,3501.0,27.691666666666666,33.9,23.9,96.0,52.0,7.1,1.3916666666666666
A101,2000-09-09,0.0,3488.0,28.916666666666668,34.8,23.6,94.0,46.0,13.3,1.25
A101,2000-09-10,0.0,3436.0,28.3,34.3,24.9,84.0,53.0,9.1,1.5416666666666667
A101,2000-09-11,0.0,3612.0,27.358333333333334,34.8,22.4,93.0,46.0,19.5,1.4166666666666667
A101,2000-09-12,0.0,2692.0,27.258333333333336,31.3,24.0,95.0,62.0,89.4,0.9333333333333335
A101,2000-09-13,0.0,3620.0,28.204761904761902,34.5,24.2,96.0,52.0,6.1,1.2619047619047619
A101,2000-09-14,0.0,3551.0,29.329166666666666,35.1,24.7,95.0,44.0,6.0,1.2041666666666668
A101,2000-09-15,0.0,1533.0,26.97142857142857,30.2,24.1,91.0,63.0,5.6,0.5428571428571428
A101,2000-09-17,0.0,3521.0,28.00526315789474,32.8,23.1,92.0,47.0,6.0,1.6894736842105265
A101,2000-09-18,0.0,3525.0,27.59166666666667,34.6,23.9,94.0,43.0,8.5,0.9500000000000001
A101,2000-09-19,34.8,2687.0,25.458333333333332,30.0,21.8,97.0,58.0,13.5,1.125
A101,2000-09-20,0.0,3602.0,26.425,32.1,23.7,95.0,57.0,8.4,0.9458333333333333
A101,2000-09-21,0.0,3545.0,26.0,32.2,22.1,95.0,54.0,6.2,0.9249999999999999
A101,2000-09-22,0.2,3490.0,27.191666666666666,33.5,23.3,93.0,52.0,8.1,0.9208333333333334
A101,2000-09-23,0.0,3518.0,27.479166666666668,33.5,23.2,95.0,55.0,8.9,1.3041666666666667
A101,2000-09-24,0.0,3688.0,28.87826086956522,34.0,24.4,96.0,47.0,6.1,1.0478260869565217
A101,2000-09-25,0.0,3482.0,28.379166666666666,33.4,24.8,92.0,53.0,6.6,1.2874999999999999
A101,2000-09-26,6.8,1461.0,26.695652173913043,29.0,24.6,96.0,70.0,7.9,1.1521739130434783
A101,2000-09-27,28.0,767.0,24.645833333333332,26.7,21.3,97.0,82.0,13.1,1.225
A101,2000-09-28,61.4,1717.0,23.445833333333336,27.4,21.4,97.0,77.0,11.8,1.0833333333333333
A101,2000-09-29,0.0,3373.0,25.429166666666664,31.0,22.3,97.0,60.0,4.7,0.8791666666666668
A101,2000-09-30,0.2,3525.0,27.083333333333332,32.3,23.6,93.0,52.0,5.6,1.5166666666666666
A101,2000-10-01,3.2,1666.0,24.583333333333332,29.6,22.2,95.0,71.0,11.2,1.4166666666666667
A101,2000-10-02,0.2,3742.0,25.2375,31.4,21.8,97.0,59.0,5.7,1.1624999999999999
A101,2000-10-03,8.8,2690.0,25.708333333333332,30.8,22.2,97.0,57.0,9.2,0.8416666666666667
A101,2000-10-04,0.0,3607.0,27.575,33.2,23.1,96.0,53.0,5.1,0.8833333333333333
A101,2000-10-05,0.2,3126.0,27.212500000000002,31.8,24.1,94.0,56.0,5.3,1.0166666666666666
A101,2000-10-06,0.0,3501.0,26.754166666666666,32.1,23.9,96.0,57.0,6.7,1.1958333333333333
A101,2000-10-07,0.0,3537.0,26.766666666666666,32.4,23.5,96.0,57.0,5.6,0.8833333333333333
A101,2000-10-08,1.8,2526.0,26.016666666666666,32.2,23.1,94.0,58.0,12.5,0.8708333333333332
A101,2000-10-09,0.2,3546.0,25.900000000000002,33.1,22.4,96.0,55.0,13.9,1.1791666666666667
A101,2000-10-10,0.0,,25.0125,26.4,23.6,96.0,81.0,3.4,0.425
A101,2000-10-17,0.0,684.0,29.366666666666664,31.9,27.8,78.0,55.0,3.7,0.6666666666666666
A101,2000-10-18,0.0,3412.0,28.325,34.0,24.4,96.0,49.0,5.3,0.9500000000000001
A101,2000-10-19,7.0,3412.0,27.40833333333333,33.3,23.3,96.0,56.0,13.0,1.0791666666666668
A101,2000-10-20,0.0,3459.0,26.895833333333332,33.7,24.1,96.0,52.0,11.4,0.9083333333333333
A101,2000-10-21,0.0,3460.0,27.8,33.6,23.8,96.0,49.0,6.4,1.1500000000000001
A101,2000-10-22,0.8,3537.0,27.333333333333332,33.3,24.3,93.0,54.0,7.7,1.4041666666666668
A101,2000-10-23,0.2,3450.0,26.808333333333334,31.8,24.3,96.0,54.0,7.2,1.0208333333333333
A101,2000-10-24,0.0,3534.0,27.02916666666667,32.3,24.6,96.0,62.0,8.9,1.25
A101,2000-10-25,0.0,3457.0,27.620833333333334,33.2,24.0,95.0,55.0,11.3,1.3375000000000001
A101,2000-10-26,0.0,3388.0,28.120833333333334,34.0,24.2,96.0,51.0,6.8,1.0250000000000001
A101,2000-10-27,0.0,3382.0,28.054166666666664,34.0,24.6,94.0,55.0,7.2,1.3708333333333333
A101,2000-10-28,4.2,3393.0,26.8875,33.1,23.8,95.0,57.0,7.9,1.2375
A101,2000-10-29,1.0,1476.0,25.25,27.5,23.6,95.0,75.0,6.8,1.3625
A101,2000-10-30,1.6,3558.0,27.082608695652173,32.0,23.6,96.0,57.0,7.3,1.3739130434782607
A101,2000-10-31,0.0,3421.0,28.416666666666668,34.1,24.4,95.0,53.0,5.5,1.0875000000000001
A101,2000-11-01,0.0,3026.0,28.370833333333334,32.7,24.9,92.0,56.0,6.4,1.1708333333333334
A101,2000-11-02,0.0,3526.0,28.754166666666666,33.3,25.8,95.0,61.0,5.8,1.1791666666666667
A101,2000-11-03,0.0,2507.0,28.487499999999997,33.4,24.4,93.0,54.0,5.0,1.0416666666666667
A101,2000-11-04,0.4,3340.0,27.791666666666668,33.3,24.7,93.0,59.0,5.9,1.3875
A101,2000-11-05,0.0,3496.0,28.270833333333332,33.7,24.8,95.0,56.0,6.8,1.7083333333333333
A101,2000-11-06,23.2,3024.0,26.90416666666667,33.5,20.8,96.0,57.0,15.8,2.0833333333333335
A101,2000-11-07,0.4,3143.0,25.7375,31.8,22.0,95.0,57.0,6.5,1.7291666666666667
A101,2000-11-08,0.0,3511.0,28.795833333333334,34.2,24.1,96.0,49.0,6.1,1.2541666666666667
A101,2000-11-09,0.0,3300.0,28.266666666666666,32.8,25.1,95.0,59.0,6.9,1.0708333333333333
A101,2000-11-10,0.0,3509.0,27.59166666666667,32.9,24.3,93.0,61.0,7.9,1.7750000000000001
A101,2000-11-11,16.8,3475.0,26.645833333333332,34.1,22.2,95.0,53.0,13.8,1.4375
A101,2000-11-12,0.6,3292.0,27.391666666666666,33.3,23.4,95.0,56.0,6.2,1.3041666666666665
A101,2000-11-13,2.2,3552.0,28.633333333333336,33.7,24.6,91.0,52.0,6.2,1.4708333333333332
A101,2000-11-14,50.0,3194.0,26.166666666666668,33.6,20.9,97.0,57.0,15.3,1.6291666666666667
A101,2000-11-15,0.0,3557.0,25.375,31.7,21.0,96.0,56.0,4.5,0.9166666666666666
A101,2000-11-16,0.0,3556.0,27.879166666666666,32.8,23.6,96.0,55.0,4.5,0.8666666666666667
A101,2000-11-17,4.4,3461.0,27.425,33.1,23.9,95.0,58.0,8.2,1.2458333333333333
A101,2000-11-18,3.4,2601.0,25.474999999999998,29.9,23.0,95.0,64.0,5.5,1.0875
A101,2000-11-19,0.8,2975.0,26.1125,31.5,23.4,95.0,55.0,7.4,1.2249999999999999
A101,2000-11-20,0.2,3190.0,25.837500000000002,30.9,22.8,95.0,60.0,5.2,1.2916666666666667
A101,2000-11-21,5.2,1343.0,24.825,29.3,23.0,96.0,73.0,12.9,1.2375
A101,2000-11-22,0.0,3337.0,25.912499999999998,31.1,22.7,96.0,57.0,5.2,0.7916666666666666
A101,2000-11-23,0.0,3400.0,27.2,32.6,22.6,96.0,54.0,4.8,0.9500000000000001
A101,2000-11-24,0.0,3438.0,28.241666666666664,33.2,23.6,94.0,50.0,5.6,1.1166666666666667
A101,2000-11-25,3.2,3432.0,28.016666666666666,33.5,24.4,94.0,52.0,9.1,1.1208333333333333
A101,2000-11-26,3.8,2615.0,26.166666666666668,30.2,23.8,95.0,65.0,5.3,1.0041666666666667
A101,2000-11-27,0.0,3432.0,27.3125,33.0,23.5,96.0,51.0,9.6,0.8916666666666666
A101,2000-11-28,0.0,3501.0,28.162499999999998,33.4,24.2,96.0,53.0,9.3,1.0458333333333334
A101,2000-11-29,5.4,3433.0,28.491666666666664,33.6,24.2,96.0,49.0,11.8,1.4416666666666667
A101,2000-11-30,0.0,,24.799999999999997,25.7,23.7,96.0,88.0,2.2,0.15555555555555556
A101,2000-12-01,0.2,3303.0,30.75,33.3,26.8,80.0,53.0,10.3,1.8333333333333333
A101,2000-12-02,0.6,3135.0,27.412499999999998,33.0,24.1,95.0,54.0,5.5,1.0333333333333334
A101,2000-12-03,0.0,3223.0,27.337500000000002,31.7,24.5,96.0,62.0,6.9,0.8166666666666668
A101,2000-12-04,0.0,3207.0,28.212500000000002,33.8,24.2,95.0,50.0,5.9,0.8791666666666668
A101,2000-12-05,0.0,,27.066666666666666,28.3,25.9,84.0,74.0,3.0,0.5444444444444445
A101,2000-12-06,0.0,3161.0,30.03,31.7,27.2,80.0,57.0,5.5,1.46
A101,2000-12-07,0.4,3046.0,27.78333333333333,32.7,24.4,95.0,57.0,5.5,1.1416666666666666
A101,2000-12-08,0.0,,25.925,28.8,25.0,95.0,73.0,1.4,0.125
A101,2000-12-09,0.0,3413.0,29.90909090909091,32.0,26.2,89.0,55.0,6.9,1.22
A101,2000-12-10,14.8,3195.0,26.3,30.8,23.8,96.0,66.0,6.2,0.7869565217391304
A101,2000-12-11,0.0,,25.3,26.0,25.0,96.0,87.0,2.0,0.07500000000000001
A101,2000-12-12,0.0,2812.0,29.433333333333334,33.2,25.0,92.0,54.0,10.6,2.0166666666666666
A101,2000-12-13,0.0,2953.0,28.59166666666667,32.8,26.0,87.0,51.0,8.2,1.7541666666666667
A101,2000-12-14,1.2,2728.0,27.441666666666666,31.2,25.4,86.0,55.0,7.7,1.4291666666666665
A101,2000-12-15,0.0,,26.2,27.3,25.4,80.0,70.0,4.3,1.5
A101,2000-12-16,0.0,3382.0,30.941666666666666,33.4,24.1,90.0,45.0,5.2,1.2333333333333332
A101,2000-12-17,14.6,3070.0,26.212500000000002,30.0,20.2,97.0,59.0,16.9,1.1125
A101,2000-12-18,0.0,,24.185714285714287,25.8,23.6,95.0,85.0,4.3,0.5571428571428572
A101,2000-12-19,0.0,2240.0,26.518181818181816,28.4,24.3,90.0,68.0,5.3,1.25
A101,2000-12-20,0.8,1719.0,24.4375,30.3,23.2,95.0,69.0,6.5,0.49375
A101,2000-12-21,0.0,,24.12857142857143,24.8,23.2,95.0,89.0,4.7,0.9
A101,2000-12-22,0.0,3484.0,29.808333333333334,32.1,24.7,95.0,57.0,5.2,1.6916666666666667
A101,2000-12-23,0.2,2577.0,26.842857142857145,33.3,23.5,94.0,52.0,6.5,0.8428571428571429
A101,2000-12-24,0.0,,25.688888888888886,27.3,24.3,95.0,77.0,4.7,0.4555555555555555
A101,2000-12-25,1.6,1900.0,26.65,29.5,22.4,96.0,70.0,3.1,0.71
A101,2000-12-26,0.2,3262.0,26.558333333333334,31.6,23.5,96.0,60.0,7.7,1.25
A101,2000-12-27,0.0,,25.3,26.9,24.8,92.0,80.0,3.1,0.7166666666666667
A101,2000-12-28,0.2,3452.0,31.025000000000002,33.3,25.5,80.0,52.0,6.5,2.1083333333333334
A101,2000-12-29,0.4,3100.0,27.55,32.4,24.1,96.0,59.0,7.6,1.0041666666666667
A101,2000-12-30,0.0,,24.8125,26.3,23.7,95.0,81.0,2.2,0.075
A101,2000-12-31,0.0,2880.0,26.6625,28.3,24.5,91.0,70.0,4.1,1.25
A601,2000-05-07,0.0,549.0,22.233333333333334,23.0,20.8,87.0,67.0,8.7,2.0416666666666665
A601,2000-05-08,0.0,1830.0,22.15416666666667,26.5,19.7,93.0,58.0,5.3,0.9791666666666666
A601,2000-05-09,0.4,1475.0,21.900000000000002,26.0,20.3,97.0,68.0,12.5,2.433333333333333
A601,2000-05-10,0.0,2807.0,20.729166666666668,26.5,15.1,97.0,41.0,12.5,2.0749999999999997
A601,2000-05-11,8.2,2521.0,20.349999999999998,25.3,17.9,97.0,49.0,12.2,2.5458333333333334
A601,2000-05-12,0.8,2682.0,20.116666666666667,26.5,16.2,98.0,42.0,9.5,1.4375
A601,2000-05-13,0.0,2636.0,20.254166666666666,26.8,14.8,96.0,44.0,14.6,1.4124999999999999
A601,2000-05-14,0.0,2642.0,20.675,28.1,15.1,97.0,40.0,7.8,2.0291666666666663
A601,2000-05-15,0.0,2542.0,20.912499999999998,29.8,15.6,98.0,40.0,19.6,2.3375
A601,2000-05-16,0.0,,19.133333333333333,20.0,18.7,97.0,93.0,2.2,0.6333333333333333
A601,2000-05-24,0.0,6.0,18.933333333333334,22.6,17.8,88.0,65.0,3.8,1.3
A601,2000-05-25,0.2,2529.0,20.191666666666666,28.2,13.3,97.0,34.0,9.8,2.2291666666666665
A601,2000-05-26,0.0,,19.46666666666667,22.1,17.2,79.0,54.0,2.6,1.0666666666666667
A601,2000-05-29,0.0,1742.0,19.05,24.0,14.7,89.0,47.0,6.4,2.2333333333333334
A601,2000-05-30,0.0,2471.0,17.991666666666667,27.6,12.4,96.0,44.0,9.0,2.2708333333333335
A601,2000-05-31,0.2,2332.0,19.029166666666665,28.1,13.7,98.0,34.0,9.5,1.9875
A601,2000-06-01,0.8,538.0,19.004166666666666,21.1,16.7,96.0,67.0,7.8,0.7833333333333333
A601,2000-06-02,0.0,1266.0,19.408333333333335,23.5,17.1,95.0,63.0,25.0,1.1375
A601,2000-06-03,0.0,1817.0,20.400000000000002,25.2,16.8,97.0,58.0,6.4,1.25
A601,2000-06-04,0.0,2352.0,20.3875,26.1,16.4,95.0,43.0,7.8,1.1666666666666667
A601,2000-06-05,0.0,2427.0,18.995833333333334,26.7,12.2,97.0,39.0,11.0,2.4791666666666665
A601,2000-06-06,0.0,2445.0,21.620833333333334,28.4,15.3,96.0,36.0,10.6,2.85
A601,2000-06-07,0.0,2419.0,22.625,29.1,18.1,78.0,38.0,11.5,2.595833333333333
A601,2000-06-08,0.0,2422.0,23.741666666666664,31.1,18.1,80.0,30.0,10.0,2.2624999999999997
A601,2000-06-09,0.0,2267.0,23.383333333333336,31.2,17.2,88.0,33.0,8.7,2.8833333333333333
A601,2000-06-10,0.0,2191.0,21.2375,27.3,18.0,97.0,53.0,7.9,1.6666666666666667
A601,2000-06-11,0.0,2243.0,21.775000000000002,29.9,17.0,98.0,37.0,8.7,1.8541666666666667
A601,2000-06-12,0.0,2347.0,22.483333333333334,31.4,17.2,96.0,28.0,9.5,2.466666666666667
A601,2000-06-13,0.0,2240.0,20.25,28.9,14.7,98.0,44.0,7.7,1.9000000000000001
A601,2000-06-14,0.2,2254.0,21.05,28.9,15.9,98.0,47.0,5.5,1.4166666666666667
A601,2000-06-15,0.2,2307.0,21.454166666666666,29.1,15.8,98.0,42.0,10.0,1.625
A601,2000-06-16,0.0,2384.0,21.979166666666668,29.9,15.9,97.0,34.0,8.6,2.0833333333333335
A601,2000-06-17,0.0,2378.0,22.5625,31.2,15.2,93.0,31.0,8.3,2.6666666666666665
A601,2000-06-18,0.0,2297.0,21.329166666666666,28.9,16.1,97.0,49.0,10.4,2.4041666666666663
A601,2000-06-19,0.0,1923.0,23.087500000000002,31.2,15.9,99.0,39.0,8.2,1.6208333333333333
A601,2000-06-20,0.0,1999.0,23.287499999999998,30.7,18.2,91.0,40.0,9.7,2.7458333333333336
A601,2000-06-21,1.0,891.0,19.104166666666668,23.0,17.5,98.0,74.0,13.6,2.9250000000000003
A601,2000-06-22,0.2,2443.0,16.758333333333333,24.3,10.4,98.0,23.0,10.6,1.5541666666666665
A601,2000-06-23,0.0,2417.0,15.966666666666667,25.7,8.7,95.0,34.0,6.0,1.8958333333333333
A601,2000-06-24,0.0,2412.0,21.3,29.6,11.8,94.0,30.0,12.8,3.529166666666667
A601,2000-06-25,0.0,2279.0,25.275000000000002,32.4,20.1,55.0,27.0,9.9,3.3083333333333336
A601,2000-06-26,0.0,2284.0,25.55,31.6,21.0,93.0,29.0,10.5,3.8249999999999997
A601,2000-06-27,0.0,2196.0,22.995833333333334,31.1,19.4,96.0,37.0,11.6,2.533333333333333
A601,2000-06-28,0.0,2202.0,22.71666666666667,29.8,18.6,98.0,44.0,5.8,1.3416666666666668
A601,2000-06-29,0.0,2327.0,25.666666666666668,32.2,19.1,92.0,30.0,10.3,3.3666666666666667
A601,2000-06-30,0.0,2138.0,25.90416666666667,33.8,21.1,77.0,25.0,15.5,3.5875
A601,2000-07-01,0.0,2404.0,21.104166666666668,27.1,14.9,97.0,42.0,10.6,1.7249999999999999
A601,2000-07-02,0.0,2447.0,20.966666666666665,29.3,12.8,98.0,38.0,11.7,2.4125
A601,2000-07-03,0.2,1813.0,22.795833333333334,28.5,19.1,90.0,41.0,13.7,3.6125000000000003
A601,2000-07-04,2.6,514.0,20.3125,21.8,19.1,97.0,82.0,7.0,2.4541666666666666
A601,2000-07-05,1.4,1634.0,19.391666666666666,22.6,18.3,97.0,76.0,5.1,1.6458333333333333
A601,2000-07-06,0.2,2403.0,21.070833333333333,27.4,16.5,98.0,48.0,7.3,1.3625
A601,2000-07-07,0.0,2415.0,22.233333333333334,28.8,17.4,96.0,40.0,9.3,2.4250000000000003
A601,2000-07-08,0.0,2408.0,23.55,30.1,17.1,91.0,37.0,10.1,2.841666666666667
A601,2000-07-09,0.0,2409.0,25.491666666666664,31.7,21.6,69.0,31.0,9.3,3.0749999999999997
A601,2000-07-10,0.0,2421.0,26.070833333333336,31.8,21.8,64.0,33.0,12.9,3.345833333333333
A601,2000-07-11,0.0,2418.0,26.766666666666666,33.3,22.3,68.0,33.0,9.2,2.9499999999999997
A601,2000-07-12,0.0,1823.0,23.325,27.2,18.4,94.0,52.0,10.9,4.0625
A601,2000-07-13,1.0,968.0,17.904166666666665,20.2,15.9,94.0,60.0,9.5,2.8708333333333336
